Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,28,0,11,14.93992142859822,3.076299999975163,46.26559999996971,6772.0,0.46882625579100096,0.0,11,13,20,22,36,37,46,46,46,46,46
GET,/Predict,17,0,15,20.58572941175097,4.733399999622634,45.87709999987055,10268.0,0.2846445124445363,0.0,15,24,31,35,45,46,46,46,46,46,46
GET,/history,10,0,18,5491.629569999986,7.967600000029051,54721.36529999989,477373.0,0.16743794849678606,0.0,22,23,32,47,55000,55000,55000,55000,55000,55000,55000
POST,/predict,223,0,720,1299.0750327354144,3.5393999996813363,11450.319299999592,129.8251121076233,3.733866251478329,0.0,720,900,1200,1300,2100,6300,8800,9400,11000,11000,11000
,Aggregated,278,0,670,1242.3679971222946,3.076299999975163,54721.36529999989,18585.80215827338,4.654774968210653,0.0,670,740,990,1200,2100,5700,8800,10000,55000,55000,55000
