Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1782810178,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1782810179,5,,Aggregated,0.000000,0.000000,810,810,830,830,830,830,830,830,830,830,830,3,0,810,561.0646666665767,41.645599999810656,826.819500000056,113.0
1782810180,10,,Aggregated,0.000000,0.000000,810,830,1300,1300,1400,1400,1400,1400,1400,1400,1400,7,0,810,805.8567428570963,41.645599999810656,1357.4389000000338,126.42857142857143
1782810181,20,,Aggregated,0.000000,0.000000,680,830,1200,1200,1300,1400,1400,1400,1400,1400,1400,18,0,670,760.8465777777838,36.23539999989589,1357.4389000000338,870.4444444444445
1782810182,25,,Aggregated,3.500000,0.000000,640,680,830,1200,1200,1300,1400,1400,1400,1400,1400,26,0,630,692.3297730768879,7.252400000197667,1357.4389000000338,1034.9615384615386
1782810183,25,,Aggregated,6.000000,0.000000,650,730,830,1100,1200,1300,1400,1400,1400,1400,1400,37,0,650,689.0806567567238,6.212300000242976,1357.4389000000338,945.7567567567568
1782810184,25,,Aggregated,6.000000,0.000000,670,720,810,1100,1200,1300,1400,1400,1400,1400,1400,46,0,660,686.9149695651726,6.212300000242976,1357.4389000000338,1008.5869565217391
1782810185,25,,Aggregated,7.200000,0.000000,660,710,730,810,1200,1300,1300,1400,1400,1400,1400,58,0,660,640.3863741378747,6.212300000242976,1357.4389000000338,1175.3793103448277
1782810186,25,,Aggregated,7.166667,0.000000,660,710,730,810,1200,1200,1300,1400,1400,1400,1400,63,0,660,645.6028555555046,6.212300000242976,1357.4389000000338,1092.873015873016
1782810187,25,,Aggregated,7.166667,0.000000,660,710,730,860,1200,1300,1300,1400,1400,1400,1400,70,0,660,625.5817542856676,5.198199999995268,1357.4389000000338,1526.4857142857143
1782810188,25,,Aggregated,7.714286,0.000000,670,720,830,950,1200,1300,1300,1400,1400,1400,1400,74,0,670,649.2460797296828,5.198199999995268,1357.4389000000338,1451.5405405405406
1782810189,25,,Aggregated,7.777778,0.000000,660,720,830,950,1200,1300,1300,1400,1400,1400,1400,80,0,660,616.2913324999636,5.198199999995268,1357.4389000000338,1599.8
1782810190,25,,Aggregated,7.400000,0.000000,680,720,950,1200,1300,1300,1400,1400,1400,1400,1400,95,0,680,658.5256852631239,4.513200000019424,1412.927999999738,1507.6315789473683
1782810191,25,,Aggregated,7.500000,0.000000,680,720,870,1100,1200,1300,1400,1400,1400,1400,1400,102,0,680,660.6302107842762,4.513200000019424,1412.927999999738,1413.9803921568628
1782810192,25,,Aggregated,8.400000,0.000000,670,720,830,1100,1200,1300,1400,1400,1400,1400,1400,109,0,670,647.143207339418,4.513200000019424,1412.927999999738,1392.3302752293578
1782810193,25,,Aggregated,8.300000,0.000000,670,720,810,960,1200,1300,1400,1400,1400,1400,1400,120,0,670,638.166765833311,4.513200000019424,1412.927999999738,1443.3333333333333
1782810194,25,,Aggregated,8.300000,0.000000,670,720,790,950,1200,1300,1400,1400,1400,1400,1400,121,0,670,638.1587231404741,4.513200000019424,1412.927999999738,1432.6198347107438
1782810195,25,,Aggregated,8.000000,0.000000,670,720,790,950,1200,1300,1400,1400,1400,1400,1400,130,0,670,635.4602515384436,4.513200000019424,1412.927999999738,1341.5307692307692
1782810196,25,,Aggregated,8.000000,0.000000,670,720,780,880,1200,1300,1400,1400,1400,1400,1400,133,0,670,632.4518917293067,4.513200000019424,1412.927999999738,1364.187969924812
1782810197,25,,Aggregated,7.300000,0.000000,670,720,770,870,1200,1300,1400,1400,1400,1400,1400,137,0,670,622.6227518247972,4.513200000019424,1412.927999999738,1327.1605839416059
1782810198,25,,Aggregated,7.100000,0.000000,670,720,790,880,1200,1300,1400,1400,1400,1400,1400,140,0,670,623.2197707142662,4.513200000019424,1412.927999999738,1373.9642857142858
1782810199,25,,Aggregated,7.100000,0.000000,670,720,790,880,1200,1300,1400,1400,1400,1400,1400,141,0,670,629.0689964538844,4.513200000019424,1447.9606000004424,1365.163120567376
1782810200,25,,Aggregated,6.500000,0.000000,670,720,810,960,1200,1300,1400,2000,2100,2100,2100,144,0,670,644.4984624999865,4.513200000019424,2106.119999999919,1385.5972222222222
1782810201,25,,Aggregated,6.300000,0.000000,670,720,800,950,1200,1300,1400,2000,2100,2100,2100,146,0,670,636.0591835616309,4.513200000019424,2106.119999999919,1483.3287671232877
1782810202,25,,Aggregated,6.300000,0.000000,670,720,800,950,1200,1300,1400,2000,2100,2100,2100,146,0,670,636.0591835616309,4.513200000019424,2106.119999999919,1483.3287671232877
1782810203,25,,Aggregated,6.300000,0.000000,670,720,800,950,1200,1300,1400,2000,2100,2100,2100,146,0,670,636.0591835616309,4.513200000019424,2106.119999999919,1483.3287671232877
1782810204,25,,Aggregated,6.300000,0.000000,670,720,800,950,1200,1300,1400,2000,2100,2100,2100,146,0,670,636.0591835616309,4.513200000019424,2106.119999999919,1483.3287671232877
1782810205,25,,Aggregated,3.800000,0.000000,670,720,800,950,1200,1300,1400,2000,2100,2100,2100,147,0,670,631.8132074829824,4.513200000019424,2106.119999999919,1473.639455782313
1782810206,25,,Aggregated,3.000000,0.000000,670,720,800,960,1200,1400,2000,2100,8700,8700,8700,149,0,670,681.972953691264,4.513200000019424,8725.334799999928,1523.758389261745
1782810207,25,,Aggregated,2.500000,0.000000,670,720,810,1000,1300,1400,2100,8700,8800,8800,8800,150,0,670,736.0863613333245,4.513200000019424,8798.984100000325,1514.4866666666667
1782810208,25,,Aggregated,1.600000,0.000000,670,720,830,1100,1300,1400,7400,8700,8800,8800,8800,153,0,670,820.3194431372447,4.513200000019424,8798.984100000325,1530.7908496732025
1782810209,25,,Aggregated,1.500000,0.000000,670,730,860,1100,1300,2000,7400,8700,8800,8800,8800,156,0,670,892.6082429487063,4.513200000019424,8798.984100000325,4490.038461538462
1782810210,25,,Aggregated,1.200000,0.000000,680,730,880,1100,1400,6300,8700,9300,10000,10000,10000,159,0,680,1035.6040779874113,4.513200000019424,10426.04540000002,4407.830188679245
1782810211,25,,Aggregated,1.400000,0.000000,680,740,960,1200,1400,7400,9300,10000,11000,11000,11000,162,0,680,1177.8678074073955,4.513200000019424,11450.319299999592,4328.83950617284
1782810212,25,,Aggregated,1.400000,0.000000,680,760,1100,1200,1400,7700,9300,10000,11000,11000,11000,167,0,680,1253.7911964071745,4.513200000019424,11450.319299999592,4243.053892215569
1782810213,25,,Aggregated,1.500000,0.000000,680,770,1100,1200,1400,7700,9300,10000,11000,11000,11000,171,0,680,1247.0289959064223,4.513200000019424,11450.319299999592,4206.3450292397665
1782810214,25,,Aggregated,1.900000,0.000000,690,780,1100,1200,1400,7700,9300,10000,11000,11000,11000,174,0,680,1240.784833333323,4.513200000019424,11450.319299999592,4136.275862068966
1782810215,25,,Aggregated,2.400000,0.000000,690,810,1100,1200,1800,7400,9300,10000,11000,11000,11000,182,0,690,1233.471517032957,4.513200000019424,11450.319299999592,6575.510989010989
1782810216,25,,Aggregated,2.600000,0.000000,690,840,1200,1200,2100,7400,9300,10000,11000,11000,11000,188,0,690,1238.463320744668,4.513200000019424,11450.319299999592,6424.106382978724
1782810217,25,,Aggregated,3.000000,0.000000,690,810,1100,1200,2000,7400,9300,10000,11000,11000,11000,192,0,680,1219.0636286458223,4.513200000019424,11450.319299999592,8774.166666666666
1782810218,25,,Aggregated,3.600000,0.000000,680,800,1100,1200,2000,7400,9300,10000,11000,11000,11000,196,0,680,1207.7035183673363,4.513200000019424,11450.319299999592,8597.959183673469
